image_id,category_id,score,bbox_xyxy,bbox_xywh,is_tp,matched_gt_index,best_same_iou,best_any_iou,best_any_class,error_type,file_name,predicted_class,best_any_class_name
339,2,0.5578929781913757,"[371.804443359375, 419.1251220703125, 498.8731994628906, 590.2254638671875]","[371.804443359375, 419.1251220703125, 127.06875610351562, 171.100341796875]",False,,0.343085767412106,0.343085767412106,2,localization,Japan_005467.jpg,D20,D20
112,1,0.5577715039253235,"[124.93775939941406, 368.50372314453125, 311.55096435546875, 390.2148132324219]","[124.93775939941406, 368.50372314453125, 186.6132049560547, 21.711090087890625]",False,,0.4886153931268356,0.4886153931268356,1,localization,Japan_002035.jpg,D10,D10
561,3,0.5576307773590088,"[140.1854705810547, 525.52734375, 200.2910919189453, 560.2553100585938]","[140.1854705810547, 525.52734375, 60.105621337890625, 34.72796630859375]",False,,0.0,0.0,3,background_or_unlabeled,Japan_009339.jpg,D40,D40
499,0,0.5574337840080261,"[235.70315551757812, 262.6298828125, 274.8410949707031, 343.1583251953125]","[235.70315551757812, 262.6298828125, 39.137939453125, 80.5284423828125]",False,,0.4711717002498551,0.4711717002498551,0,localization,Japan_008025.jpg,D00,D00
341,2,0.5561962723731995,"[214.90684509277344, 495.2442932128906, 597.8731689453125, 590.4129028320312]","[214.90684509277344, 495.2442932128906, 382.96632385253906, 95.16860961914062]",False,,0.4912963606002511,0.4912963606002511,2,localization,Japan_005510.jpg,D20,D20
422,3,0.5554623603820801,"[0.06094425916671753, 540.9345092773438, 29.514366149902344, 570.2078857421875]","[0.06094425916671753, 540.9345092773438, 29.453421890735626, 29.27337646484375]",False,,0.0,0.01481732775400851,2,background_or_unlabeled,Japan_006861.jpg,D40,D20
331,2,0.5553240776062012,"[3.532058000564575, 139.44203186035156, 239.5037841796875, 458.91033935546875]","[3.532058000564575, 139.44203186035156, 235.97172617912292, 319.4683074951172]",False,,0.3500095481618025,0.3500095481618025,2,localization,Japan_005394.jpg,D20,D20
757,2,0.5550962686538696,"[75.64566040039062, 500.5561218261719, 259.8825988769531, 563.9634399414062]","[75.64566040039062, 500.5561218261719, 184.2369384765625, 63.407318115234375]",False,,0.35933026273619284,0.35933026273619284,2,localization,Japan_012456.jpg,D20,D20
285,2,0.5545763373374939,"[4.635948181152344, 134.02322387695312, 219.25289916992188, 399.57891845703125]","[4.635948181152344, 134.02322387695312, 214.61695098876953, 265.5556945800781]",False,,0.0,0.4802894554616999,0,localization,Japan_004585.jpg,D20,D00
605,2,0.5526338815689087,"[211.82223510742188, 324.2802734375, 333.4703063964844, 402.9993896484375]","[211.82223510742188, 324.2802734375, 121.6480712890625, 78.7191162109375]",False,,0.0,0.25250550992381493,0,localization,Japan_010323.jpg,D20,D00
529,0,0.5521133542060852,"[174.5347900390625, 101.69036102294922, 215.0359649658203, 182.91610717773438]","[174.5347900390625, 101.69036102294922, 40.50117492675781, 81.22574615478516]",False,,0.0,0.3885823474570493,2,localization,Japan_008703.jpg,D00,D20
10,1,0.5520399212837219,"[272.29742431640625, 396.2177429199219, 390.5477294921875, 419.1471862792969]","[272.29742431640625, 396.2177429199219, 118.25030517578125, 22.929443359375]",False,,0.0,0.0681762483416734,2,background_or_unlabeled,Japan_000128.jpg,D10,D20
676,3,0.5518267750740051,"[370.05145263671875, 479.0906066894531, 438.36376953125, 518.7996826171875]","[370.05145263671875, 479.0906066894531, 68.31231689453125, 39.709075927734375]",False,,0.15675023915690128,0.15675023915690128,3,localization,Japan_011328.jpg,D40,D40
22,1,0.5512950420379639,"[97.4537353515625, 361.0354309082031, 418.42755126953125, 415.47552490234375]","[97.4537353515625, 361.0354309082031, 320.97381591796875, 54.440093994140625]",False,,0.48149292086376444,0.48149292086376444,1,localization,Japan_000354.jpg,D10,D10
681,3,0.551245927810669,"[145.87606811523438, 514.8609008789062, 232.80967712402344, 558.2227172851562]","[145.87606811523438, 514.8609008789062, 86.93360900878906, 43.36181640625]",False,,0.382799317905537,0.382799317905537,3,localization,Japan_011435.jpg,D40,D40
778,2,0.5503054261207581,"[0.541234016418457, 401.0694274902344, 599.6405029296875, 599.7868041992188]","[0.541234016418457, 401.0694274902344, 599.099268913269, 198.71737670898438]",False,,0.3954037095525133,0.3954037095525133,2,localization,Japan_012964.jpg,D20,D20
18,2,0.5502935647964478,"[301.7422180175781, 152.16104125976562, 583.6891479492188, 452.7122802734375]","[301.7422180175781, 152.16104125976562, 281.9469299316406, 300.5512390136719]",False,,0.0,0.455610763443669,0,localization,Japan_000296.jpg,D20,D00
318,2,0.5500062108039856,"[11.3983154296875, 335.112548828125, 208.3378143310547, 593.9932250976562]","[11.3983154296875, 335.112548828125, 196.9394989013672, 258.88067626953125]",False,,0.0,0.7409050616743819,0,class_confusion,Japan_005153.jpg,D20,D00
364,2,0.5488004684448242,"[0.40081143379211426, 314.9126892089844, 183.5117950439453, 565.8328247070312]","[0.40081143379211426, 314.9126892089844, 183.1109836101532, 250.92013549804688]",False,,0.0,0.7458501262732719,0,class_confusion,Japan_005842.jpg,D20,D00
333,2,0.548769474029541,"[276.0733642578125, 260.99078369140625, 327.224853515625, 307.2766418457031]","[276.0733642578125, 260.99078369140625, 51.1514892578125, 46.285858154296875]",False,,0.14877334534676184,0.14877334534676184,2,localization,Japan_005427.jpg,D20,D20
589,0,0.5468838810920715,"[251.31640625, 474.0065612792969, 283.90716552734375, 540.1985473632812]","[251.31640625, 474.0065612792969, 32.59075927734375, 66.19198608398438]",False,,0.35527784659954253,0.35527784659954253,0,localization,Japan_010025.jpg,D00,D00
198,1,0.5463383793830872,"[5.213713645935059, 415.2236328125, 130.8543701171875, 440.96368408203125]","[5.213713645935059, 415.2236328125, 125.64065647125244, 25.74005126953125]",False,,0.0,0.0,1,background_or_unlabeled,Japan_003442.jpg,D10,D10
556,3,0.5459476113319397,"[284.61248779296875, 522.9730224609375, 310.65167236328125, 546.4458618164062]","[284.61248779296875, 522.9730224609375, 26.0391845703125, 23.47283935546875]",False,,0.47119370660625837,0.47119370660625837,3,localization,Japan_009305.jpg,D40,D40
740,0,0.5458751916885376,"[394.5092468261719, 344.4844055175781, 449.20770263671875, 444.07037353515625]","[394.5092468261719, 344.4844055175781, 54.698455810546875, 99.58596801757812]",False,,0.08872948763817055,0.08872948763817055,0,background_or_unlabeled,Japan_012185.jpg,D00,D00
329,2,0.5454176068305969,"[-0.23978054523468018, 362.0478515625, 149.3567657470703, 592.3706665039062]","[-0.23978054523468018, 362.0478515625, 149.596546292305, 230.32281494140625]",False,,0.2947576955865665,0.2947576955865665,2,localization,Japan_005381.jpg,D20,D20
81,2,0.5451508164405823,"[197.15431213378906, 489.6930847167969, 258.6503601074219, 595.6083374023438]","[197.15431213378906, 489.6930847167969, 61.49604797363281, 105.91525268554688]",False,,0.0,0.7270417691429929,0,class_confusion,Japan_001538.jpg,D20,D00
790,3,0.5447835922241211,"[735.075927734375, 436.56634521484375, 889.452880859375, 568.2783203125]","[735.075927734375, 436.56634521484375, 154.376953125, 131.71197509765625]",False,,0.4032871478663424,0.4032871478663424,3,localization,Japan_013123.jpg,D40,D40
569,1,0.5446317195892334,"[238.0424041748047, 120.44107055664062, 309.7039489746094, 139.26065063476562]","[238.0424041748047, 120.44107055664062, 71.66154479980469, 18.819580078125]",False,,0.0,0.0,3,background_or_unlabeled,Japan_009502.jpg,D10,D40
786,1,0.5446133613586426,"[26.648212432861328, 492.8231506347656, 465.0382385253906, 531.8135986328125]","[26.648212432861328, 492.8231506347656, 438.3900260925293, 38.990447998046875]",False,,0.8408610544678855,0.8408610544678855,1,duplicate,Japan_013065.jpg,D10,D10
111,0,0.54432612657547,"[425.9823913574219, 219.1497802734375, 491.52691650390625, 306.4710693359375]","[425.9823913574219, 219.1497802734375, 65.54452514648438, 87.3212890625]",False,,0.0,0.4556197132135955,2,localization,Japan_002032.jpg,D00,D20
710,1,0.5414943695068359,"[285.4205017089844, 374.2020568847656, 375.3389587402344, 390.8629455566406]","[285.4205017089844, 374.2020568847656, 89.91845703125, 16.660888671875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_011787.jpg,D10,D20
213,0,0.5410977602005005,"[258.8520202636719, 335.1587829589844, 292.46917724609375, 395.5019226074219]","[258.8520202636719, 335.1587829589844, 33.617156982421875, 60.3431396484375]",False,,0.4027477952170801,0.4027477952170801,0,localization,Japan_003626.jpg,D00,D00
328,0,0.5404382348060608,"[138.7992401123047, 400.6346130371094, 244.70822143554688, 596.3214111328125]","[138.7992401123047, 400.6346130371094, 105.90898132324219, 195.68679809570312]",False,,0.0,0.6460995007681142,2,class_confusion,Japan_005355.jpg,D00,D20
265,1,0.5400353074073792,"[91.15422821044922, 366.29827880859375, 312.0292663574219, 391.2837219238281]","[91.15422821044922, 366.29827880859375, 220.87503814697266, 24.985443115234375]",False,,0.3858209857513032,0.3858209857513032,1,localization,Japan_004260.jpg,D10,D10
451,1,0.5398149490356445,"[92.9737319946289, 439.3564147949219, 206.86566162109375, 474.4772033691406]","[92.9737319946289, 439.3564147949219, 113.89192962646484, 35.12078857421875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_007267.jpg,D10,D20
530,2,0.5389516353607178,"[343.69146728515625, 210.49746704101562, 506.37066650390625, 517.1280517578125]","[343.69146728515625, 210.49746704101562, 162.67919921875, 306.6305847167969]",False,,0.0,0.7437490303012464,0,class_confusion,Japan_008718.jpg,D20,D00
445,1,0.5387962460517883,"[395.0864562988281, 430.8927917480469, 597.35205078125, 463.9248962402344]","[395.0864562988281, 430.8927917480469, 202.26559448242188, 33.0321044921875]",False,,0.0,0.0,1,background_or_unlabeled,Japan_007215.jpg,D10,D10
447,0,0.5386366844177246,"[335.6552734375, 139.22463989257812, 403.77496337890625, 235.3968505859375]","[335.6552734375, 139.22463989257812, 68.11968994140625, 96.17221069335938]",False,,0.33972812993960827,0.33972812993960827,0,localization,Japan_007226.jpg,D00,D00
701,3,0.5382313132286072,"[349.788818359375, 450.23236083984375, 499.743896484375, 508.60443115234375]","[349.788818359375, 450.23236083984375, 149.955078125, 58.3720703125]",False,,0.33007557410279065,0.3755915885321347,2,localization,Japan_011658.jpg,D40,D20
483,3,0.5375936627388,"[403.1651306152344, 504.39996337890625, 427.68695068359375, 527.1443481445312]","[403.1651306152344, 504.39996337890625, 24.521820068359375, 22.744384765625]",False,,0.004266265970841912,0.004266265970841912,3,background_or_unlabeled,Japan_007745.jpg,D40,D40
524,1,0.5369423627853394,"[158.5695343017578, 414.7303771972656, 242.558837890625, 431.513427734375]","[158.5695343017578, 414.7303771972656, 83.98930358886719, 16.783050537109375]",False,,0.46821902143679456,0.46821902143679456,1,localization,Japan_008516.jpg,D10,D10
663,3,0.5365847945213318,"[462.7986145019531, 413.95660400390625, 507.5736999511719, 445.5626220703125]","[462.7986145019531, 413.95660400390625, 44.77508544921875, 31.60601806640625]",False,,0.0,0.04450195470543684,2,background_or_unlabeled,Japan_011141.jpg,D40,D20
491,1,0.5362676978111267,"[1.1103808879852295, 389.00042724609375, 226.23193359375, 444.9731750488281]","[1.1103808879852295, 389.00042724609375, 225.12155270576477, 55.972747802734375]",False,,0.0,0.0,3,background_or_unlabeled,Japan_007905.jpg,D10,D40
45,1,0.5358861684799194,"[73.37508392333984, 408.26947021484375, 472.59979248046875, 448.9502258300781]","[73.37508392333984, 408.26947021484375, 399.2247085571289, 40.680755615234375]",False,,0.30549366823374724,0.30549366823374724,1,localization,Japan_000738.jpg,D10,D10
451,0,0.5357922911643982,"[359.4719543457031, 400.824951171875, 418.6612243652344, 463.59637451171875]","[359.4719543457031, 400.824951171875, 59.18927001953125, 62.77142333984375]",False,,0.0,0.06399533202368507,2,background_or_unlabeled,Japan_007267.jpg,D00,D20
661,2,0.5357490181922913,"[398.56683349609375, 84.92857360839844, 599.74462890625, 470.48162841796875]","[398.56683349609375, 84.92857360839844, 201.17779541015625, 385.5530548095703]",False,,0.49176191689806215,0.49176191689806215,2,localization,Japan_011119.jpg,D20,D20
660,1,0.5351996421813965,"[305.9072265625, 425.6081848144531, 411.7964172363281, 444.3574523925781]","[305.9072265625, 425.6081848144531, 105.88919067382812, 18.749267578125]",False,,0.0,0.0,2,background_or_unlabeled,Japan_011096.jpg,D10,D20
632,2,0.5349210500717163,"[309.507080078125, 353.7645568847656, 578.4248657226562, 581.5322875976562]","[309.507080078125, 353.7645568847656, 268.91778564453125, 227.76773071289062]",False,,0.49609648536662937,0.49609648536662937,2,localization,Japan_010784.jpg,D20,D20
343,0,0.5347437262535095,"[341.66436767578125, 364.0458984375, 420.92822265625, 488.39154052734375]","[341.66436767578125, 364.0458984375, 79.26385498046875, 124.34564208984375]",False,,0.33084889340738755,0.33084889340738755,0,localization,Japan_005532.jpg,D00,D00
210,1,0.5344135761260986,"[391.48065185546875, 275.36920166015625, 556.7173461914062, 301.7037353515625]","[391.48065185546875, 275.36920166015625, 165.2366943359375, 26.33453369140625]",False,,0.3395386514587249,0.3395386514587249,1,localization,Japan_003599.jpg,D10,D10
202,0,0.5341561436653137,"[436.39813232421875, 476.3529052734375, 474.301513671875, 547.0753784179688]","[436.39813232421875, 476.3529052734375, 37.90338134765625, 70.72247314453125]",False,,0.0,0.0,0,background_or_unlabeled,Japan_003496.jpg,D00,D00
541,1,0.5341253280639648,"[127.37281036376953, 299.6999206542969, 287.5311584472656, 333.3721618652344]","[127.37281036376953, 299.6999206542969, 160.1583480834961, 33.6722412109375]",False,,0.0,0.0,0,background_or_unlabeled,Japan_008973.jpg,D10,D00
469,3,0.5340604782104492,"[351.420166015625, 454.3885498046875, 433.5315246582031, 492.2197265625]","[351.420166015625, 454.3885498046875, 82.11135864257812, 37.8311767578125]",False,,0.44618004366134856,0.44618004366134856,3,localization,Japan_007486.jpg,D40,D40
421,1,0.5330973863601685,"[64.41716766357422, 460.7911376953125, 567.2208862304688, 515.1571655273438]","[64.41716766357422, 460.7911376953125, 502.80371856689453, 54.36602783203125]",False,,0.6531710123542782,0.6531710123542782,1,duplicate,Japan_006833.jpg,D10,D10
133,1,0.5330172777175903,"[319.5549621582031, 393.0295715332031, 453.06072998046875, 416.02789306640625]","[319.5549621582031, 393.0295715332031, 133.50576782226562, 22.998321533203125]",False,,0.32731800197902683,0.32731800197902683,1,localization,Japan_002411.jpg,D10,D10
168,0,0.5324332118034363,"[222.6109619140625, 182.19677734375, 285.5483703613281, 366.1504211425781]","[222.6109619140625, 182.19677734375, 62.937408447265625, 183.95364379882812]",False,,0.10980537818645877,0.10980537818645877,0,localization,Japan_002919.jpg,D00,D00
775,2,0.5311880111694336,"[314.95965576171875, 436.91497802734375, 522.2175903320312, 599.4934692382812]","[314.95965576171875, 436.91497802734375, 207.2579345703125, 162.5784912109375]",False,,0.0,0.1501541746886125,0,localization,Japan_012808.jpg,D20,D00
655,1,0.5311874747276306,"[432.0671691894531, 354.1349792480469, 561.4222412109375, 376.25628662109375]","[432.0671691894531, 354.1349792480469, 129.35507202148438, 22.121307373046875]",False,,0.0,0.0,0,background_or_unlabeled,Japan_011062.jpg,D10,D00
585,2,0.5310978293418884,"[330.9466857910156, 168.60910034179688, 589.6138916015625, 491.0154724121094]","[330.9466857910156, 168.60910034179688, 258.6672058105469, 322.4063720703125]",False,,0.45072714854765145,0.45072714854765145,2,localization,Japan_009897.jpg,D20,D20
252,1,0.530485212802887,"[301.8826904296875, 440.995361328125, 368.2140197753906, 457.035400390625]","[301.8826904296875, 440.995361328125, 66.33132934570312, 16.0400390625]",False,,0.0,0.0,2,background_or_unlabeled,Japan_004139.jpg,D10,D20
34,0,0.5298848748207092,"[315.1236572265625, 412.7610778808594, 418.4606628417969, 516.201904296875]","[315.1236572265625, 412.7610778808594, 103.33700561523438, 103.44082641601562]",False,,0.20439916955518553,0.20439916955518553,0,localization,Japan_000626.jpg,D00,D00
162,2,0.5295642614364624,"[232.71360778808594, 530.813232421875, 309.2742614746094, 588.5647583007812]","[232.71360778808594, 530.813232421875, 76.56065368652344, 57.75152587890625]",False,,0.0,0.0,0,background_or_unlabeled,Japan_002864.jpg,D20,D00
67,0,0.5293270349502563,"[79.57015991210938, 428.3332214355469, 201.07032775878906, 590.3847045898438]","[79.57015991210938, 428.3332214355469, 121.50016784667969, 162.05148315429688]",False,,0.0,0.16783689991689218,2,localization,Japan_001281.jpg,D00,D20
322,3,0.5277446508407593,"[373.4928894042969, 391.4628601074219, 406.20068359375, 410.7400817871094]","[373.4928894042969, 391.4628601074219, 32.707794189453125, 19.2772216796875]",False,,0.0,0.005533749335120964,2,background_or_unlabeled,Japan_005289.jpg,D40,D20
